country_name,country_code,year,financial_normalized_final,year_change,result
Mauritania,MRT,2017,0.28475737,0.01128915,"Economy Improved"
Mauritania,MRT,2018,0.28097456,-0.00378281,"Economy Declined"
Mauritania,MRT,2019,0.27749903,-0.00347553,"Economy Declined"
Mauritania,MRT,2020,0.26936963,-0.00812940,"Economy Declined"
Mauritania,MRT,2021,0.27146259,0.00209296,"Economy Improved"
Mauritania,MRT,2022,0.28319960,0.01173701,"Economy Improved"
Mauritania,MRT,2023,0.28497394,0.00177434,"Economy Improved"
Mauritania,MRT,2024,0.28475812,-0.00021582,"Economy Declined"
Mauritius,MUS,2015,0.46313777,NULL,"First Year (No Previous Data)"
Mauritius,MUS,2016,0.45570123,-0.00743654,"Economy Declined"
Mauritius,MUS,2017,0.46152561,0.00582438,"Economy Improved"
Mauritius,MUS,2018,0.42900537,-0.03252024,"Economy Declined"
Mauritius,MUS,2019,0.42843866,-0.00056671,"Economy Declined"
Mauritius,MUS,2020,0.41166413,-0.01677453,"Economy Declined"
Mauritius,MUS,2021,0.44633861,0.03467448,"Economy Improved"
Mauritius,MUS,2022,0.44326543,-0.00307318,"Economy Declined"
Mauritius,MUS,2023,0.42779528,-0.01547015,"Economy Declined"
Mauritius,MUS,2024,0.42620057,-0.00159471,"Economy Declined"
Malawi,MWI,2015,0.30255394,NULL,"First Year (No Previous Data)"
Malawi,MWI,2016,0.30276597,0.00021203,"Economy Improved"
Malawi,MWI,2017,0.30353280,0.00076683,"Economy Improved"
Malawi,MWI,2018,0.30486242,0.00132962,"Economy Improved"
Malawi,MWI,2019,0.31866740,0.01380498,"Economy Improved"
Malawi,MWI,2020,0.30721487,-0.01145253,"Economy Declined"
Malawi,MWI,2021,0.31852200,0.01130713,"Economy Improved"
Malawi,MWI,2022,0.31464258,-0.00387942,"Economy Declined"
Malawi,MWI,2023,0.31817924,0.00353666,"Economy Improved"
Malawi,MWI,2024,0.30859743,-0.00958181,"Economy Declined"
Malaysia,MYS,2015,0.50461844,NULL,"First Year (No Previous Data)"
Malaysia,MYS,2016,0.50213630,-0.00248214,"Economy Declined"
Malaysia,MYS,2017,0.50024453,-0.00189177,"Economy Declined"
Malaysia,MYS,2018,0.49938252,-0.00086201,"Economy Declined"
Malaysia,MYS,2019,0.49845884,-0.00092368,"Economy Declined"
Malaysia,MYS,2020,0.49477623,-0.00368261,"Economy Declined"
Malaysia,MYS,2021,0.51268436,0.01790813,"Economy Improved"
Malaysia,MYS,2022,0.50573571,-0.00694865,"Economy Declined"
Malaysia,MYS,2023,0.48769028,-0.01804543,"Economy Declined"
Malaysia,MYS,2024,0.49354476,0.00585448,"Economy Improved"
"North America",NAC,2015,0.53249269,NULL,"First Year (No Previous Data)"
"North America",NAC,2016,0.53396942,0.00147673,"Economy Improved"
"North America",NAC,2017,0.54676285,0.01279343,"Economy Improved"
"North America",NAC,2018,0.53173184,-0.01503101,"Economy Declined"
"North America",NAC,2019,0.54788048,0.01614864,"Economy Improved"
"North America",NAC,2020,0.57232334,0.02444286,"Economy Improved"
"North America",NAC,2021,0.59404882,0.02172548,"Economy Improved"
"North America",NAC,2022,0.53806988,-0.05597894,"Economy Declined"
"North America",NAC,2023,0.54676114,0.00869126,"Economy Improved"
"North America",NAC,2024,0.55458853,0.00782739,"Economy Improved"
Namibia,NAM,2015,0.33113997,NULL,"First Year (No Previous Data)"
Namibia,NAM,2016,0.32426734,-0.00687263,"Economy Declined"
Namibia,NAM,2017,0.32398863,-0.00027871,"Economy Declined"
Namibia,NAM,2018,0.32314488,-0.00084375,"Economy Declined"
Namibia,NAM,2019,0.31492336,-0.00822152,"Economy Declined"
Namibia,NAM,2020,0.30558600,-0.00933736,"Economy Declined"
Namibia,NAM,2021,0.32953744,0.02395144,"Economy Improved"
Namibia,NAM,2022,0.33655518,0.00701774,"Economy Improved"
Namibia,NAM,2023,0.33203187,-0.00452331,"Economy Declined"
Namibia,NAM,2024,0.32692551,-0.00510636,"Economy Declined"
Niger,NER,2015,0.29279637,NULL,"First Year (No Previous Data)"
Niger,NER,2016,0.29536171,0.00256534,"Economy Improved"
Niger,NER,2017,0.29313506,-0.00222665,"Economy Declined"
Niger,NER,2018,0.29645483,0.00331977,"Economy Improved"
Niger,NER,2019,0.29704121,0.00058638,"Economy Improved"
Niger,NER,2020,0.29012834,-0.00691287,"Economy Declined"
Niger,NER,2021,0.28660840,-0.00351994,"Economy Declined"
Niger,NER,2022,0.31004432,0.02343592,"Economy Improved"
Niger,NER,2023,0.28457326,-0.02547106,"Economy Declined"
Niger,NER,2024,0.30126914,0.01669588,"Economy Improved"
Nigeria,NGA,2015,0.27380009,NULL,"First Year (No Previous Data)"
Nigeria,NGA,2016,0.26136622,-0.01243387,"Economy Declined"
Nigeria,NGA,2017,0.26668056,0.00531434,"Economy Improved"
Nigeria,NGA,2018,0.27093022,0.00424966,"Economy Improved"
Nigeria,NGA,2019,0.27186859,0.00093837,"Economy Improved"
Nigeria,NGA,2020,0.25131696,-0.02055163,"Economy Declined"
Nigeria,NGA,2021,0.26720236,0.01588540,"Economy Improved"
Nigeria,NGA,2022,0.27390013,0.00669777,"Economy Improved"
Nigeria,NGA,2023,0.26938889,-0.00451124,"Economy Declined"
Nigeria,NGA,2024,0.26779662,-0.00159227,"Economy Declined"
Nicaragua,NIC,2015,0.38077117,NULL,"First Year (No Previous Data)"
Nicaragua,NIC,2016,0.38000300,-0.00076817,"Economy Declined"
Nicaragua,NIC,2017,0.38604353,0.00604053,"Economy Improved"
Nicaragua,NIC,2018,0.36119161,-0.02485192,"Economy Declined"
Nicaragua,NIC,2019,0.35290552,-0.00828609,"Economy Declined"
Nicaragua,NIC,2020,0.35415934,0.00125382,"Economy Improved"
Nicaragua,NIC,2021,0.37899075,0.02483141,"Economy Improved"
Nicaragua,NIC,2022,0.36937255,-0.00961820,"Economy Declined"
Nicaragua,NIC,2023,0.37495956,0.00558701,"Economy Improved"
Nicaragua,NIC,2024,0.36831771,-0.00664185,"Economy Declined"
Netherlands,NLD,2015,0.42628972,NULL,"First Year (No Previous Data)"
Netherlands,NLD,2016,0.43068067,0.00439095,"Economy Improved"
Netherlands,NLD,2017,0.42627905,-0.00440162,"Economy Declined"
Netherlands,NLD,2018,0.41714041,-0.00913864,"Economy Declined"
Netherlands,NLD,2019,0.40973950,-0.00740091,"Economy Declined"
Netherlands,NLD,2020,0.39839665,-0.01134285,"Economy Declined"
Netherlands,NLD,2021,0.41222414,0.01382749,"Economy Improved"
Netherlands,NLD,2022,0.39936419,-0.01285995,"Economy Declined"
Netherlands,NLD,2023,0.38404219,-0.01532200,"Economy Declined"
Netherlands,NLD,2024,0.38368039,-0.00036180,"Economy Declined"
Norway,NOR,2015,0.51408964,NULL,"First Year (No Previous Data)"
Norway,NOR,2016,0.52406301,0.00997337,"Economy Improved"
Norway,NOR,2017,0.53498123,0.01091822,"Economy Improved"
Norway,NOR,2018,0.53000883,-0.00497240,"Economy Declined"
Norway,NOR,2019,0.53182732,0.00181849,"Economy Improved"
Norway,NOR,2020,0.54470194,0.01287462,"Economy Improved"
Norway,NOR,2021,0.54342190,-0.00128004,"Economy Declined"
Norway,NOR,2022,0.50817114,-0.03525076,"Economy Declined"
Norway,NOR,2023,0.47980769,-0.02836345,"Economy Declined"
Norway,NOR,2024,0.50176052,0.02195283,"Economy Improved"
Nepal,NPL,2015,0.35287170,NULL,"First Year (No Previous Data)"
Nepal,NPL,2016,0.36251288,0.00964118,"Economy Improved"
Nepal,NPL,2017,0.38367064,0.02115776,"Economy Improved"
Nepal,NPL,2018,0.38993993,0.00626929,"Economy Improved"
Nepal,NPL,2019,0.39097871,0.00103878,"Economy Improved"
Nepal,NPL,2020,0.38364922,-0.00732949,"Economy Declined"
Nepal,NPL,2021,0.42209396,0.03844474,"Economy Improved"
Nepal,NPL,2022,0.40964344,-0.01245052,"Economy Declined"
Nepal,NPL,2023,0.39731497,-0.01232847,"Economy Declined"
Nepal,NPL,2024,0.40292715,0.00561218,"Economy Improved"
Nauru,NRU,2015,0.13372909,NULL,"First Year (No Previous Data)"
Nauru,NRU,2016,0.13537121,0.00164212,"Economy Improved"
Nauru,NRU,2017,0.11113253,-0.02423868,"Economy Declined"
Nauru,NRU,2018,0.12385321,0.01272068,"Economy Improved"
Nauru,NRU,2019,0.14559402,0.02174081,"Economy Improved"
Nauru,NRU,2020,0.12945031,-0.01614371,"Economy Declined"
Nauru,NRU,2021,0.14374374,0.01429343,"Economy Improved"
Nauru,NRU,2022,0.13248015,-0.01126359,"Economy Declined"
Nauru,NRU,2023,0.12743813,-0.00504202,"Economy Declined"
Nauru,NRU,2024,0.12903400,0.00159587,"Economy Improved"
"New Zealand",NZL,2015,0.27953964,NULL,"First Year (No Previous Data)"
"New Zealand",NZL,2016,0.27961015,0.00007051,"Economy Improved"
"New Zealand",NZL,2017,0.27822617,-0.00138398,"Economy Declined"
"New Zealand",NZL,2018,0.27852992,0.00030375,"Economy Improved"
"New Zealand",NZL,2019,0.27586249,-0.00266743,"Economy Declined"
"New Zealand",NZL,2020,0.26974528,-0.00611721,"Economy Declined"
"New Zealand",NZL,2021,0.28010995,0.01036467,"Economy Improved"
"New Zealand",NZL,2022,0.27646956,-0.00364039,"Economy Declined"
"New Zealand",NZL,2023,0.27214004,-0.00432952,"Economy Declined"
"New Zealand",NZL,2024,0.27298319,0.00084315,"Economy Improved"
"OECD members",OED,2015,0.46773884,NULL,"First Year (No Previous Data)"
"OECD members",OED,2016,0.46936493,0.00162609,"Economy Improved"
"OECD members",OED,2017,0.47426954,0.00490461,"Economy Improved"
"OECD members",OED,2018,0.46630529,-0.00796425,"Economy Declined"
"OECD members",OED,2019,0.47478588,0.00848059,"Economy Improved"
"OECD members",OED,2020,0.48597063,0.01118475,"Economy Improved"
"OECD members",OED,2021,0.50469089,0.01872026,"Economy Improved"
"OECD members",OED,2022,0.47455807,-0.03013282,"Economy Declined"
"OECD members",OED,2023,0.47061954,-0.00393853,"Economy Declined"
"OECD members",OED,2024,0.48152184,0.01090230,"Economy Improved"
Oman,OMN,2015,0.28269985,NULL,"First Year (No Previous Data)"
Oman,OMN,2016,0.28237158,-0.00032827,"Economy Declined"
Oman,OMN,2017,0.27120200,-0.01116958,"Economy Declined"
Oman,OMN,2018,0.27375938,0.00255738,"Economy Improved"
Oman,OMN,2019,0.26831522,-0.00544416,"Economy Declined"
Oman,OMN,2020,0.26345543,-0.00485979,"Economy Declined"
Oman,OMN,2021,0.27644089,0.01298546,"Economy Improved"
Oman,OMN,2022,0.28863606,0.01219517,"Economy Improved"
Oman,OMN,2023,0.27401398,-0.01462208,"Economy Declined"
Oman,OMN,2024,0.27466046,0.00064648,"Economy Improved"
"Other small states",OSS,2015,0.40729156,NULL,"First Year (No Previous Data)"
"Other small states",OSS,2016,0.40241016,-0.00488140,"Economy Declined"
"Other small states",OSS,2017,0.39760443,-0.00480573,"Economy Declined"
"Other small states",OSS,2018,0.37930115,-0.01830328,"Economy Declined"
"Other small states",OSS,2019,0.37138379,-0.00791736,"Economy Declined"
"Other small states",OSS,2020,0.35723299,-0.01415080,"Economy Declined"
"Other small states",OSS,2021,0.37909725,0.02186426,"Economy Improved"
"Other small states",OSS,2022,0.36046413,-0.01863312,"Economy Declined"
"Other small states",OSS,2023,0.35594925,-0.00451488,"Economy Declined"
"Other small states",OSS,2024,0.35740235,0.00145310,"Economy Improved"
Pakistan,PAK,2015,0.29488855,NULL,"First Year (No Previous Data)"
Pakistan,PAK,2016,0.30097591,0.00608736,"Economy Improved"
Pakistan,PAK,2017,0.29679100,-0.00418491,"Economy Declined"
Pakistan,PAK,2018,0.30224894,0.00545794,"Economy Improved"
Pakistan,PAK,2019,0.29038066,-0.01186828,"Economy Declined"
Pakistan,PAK,2020,0.28105321,-0.00932745,"Economy Declined"
Pakistan,PAK,2021,0.29957540,0.01852219,"Economy Improved"
Pakistan,PAK,2022,0.29090516,-0.00867024,"Economy Declined"
Pakistan,PAK,2023,0.27076358,-0.02014158,"Economy Declined"
Pakistan,PAK,2024,0.28492774,0.01416416,"Economy Improved"
Panama,PAN,2015,0.28325130,NULL,"First Year (No Previous Data)"
Panama,PAN,2016,0.28140289,-0.00184841,"Economy Declined"
Panama,PAN,2017,0.28405539,0.00265250,"Economy Improved"
Panama,PAN,2018,0.27989189,-0.00416350,"Economy Declined"
Panama,PAN,2019,0.27842359,-0.00146830,"Economy Declined"
Panama,PAN,2020,0.23049374,-0.04792985,"Economy Declined"
Panama,PAN,2021,0.30858552,0.07809178,"Economy Improved"
Panama,PAN,2022,0.29555643,-0.01302909,"Economy Declined"
Panama,PAN,2023,0.28712953,-0.00842690,"Economy Declined"
Panama,PAN,2024,0.27721262,-0.00991691,"Economy Declined"
Peru,PER,2015,0.27733284,NULL,"First Year (No Previous Data)"
Peru,PER,2016,0.27889066,0.00155782,"Economy Improved"
Peru,PER,2017,0.27580123,-0.00308943,"Economy Declined"
Peru,PER,2018,0.27972076,0.00391953,"Economy Improved"
Peru,PER,2019,0.27543658,-0.00428418,"Economy Declined"
Peru,PER,2020,0.24507191,-0.03036467,"Economy Declined"
Peru,PER,2021,0.30038312,0.05531121,"Economy Improved"
Peru,PER,2022,0.27443015,-0.02595297,"Economy Declined"
Peru,PER,2023,0.26772091,-0.00670924,"Economy Declined"
Peru,PER,2024,0.27797997,0.01025906,"Economy Improved"
Philippines,PHL,2015,0.33715852,NULL,"First Year (No Previous Data)"
Philippines,PHL,2016,0.34295429,0.00579577,"Economy Improved"
Philippines,PHL,2017,0.34570529,0.00275100,"Economy Improved"
Philippines,PHL,2018,0.34614542,0.00044013,"Economy Improved"
Philippines,PHL,2019,0.34733030,0.00118488,"Economy Improved"
Philippines,PHL,2020,0.31688728,-0.03044302,"Economy Declined"
Philippines,PHL,2021,0.34856668,0.03167940,"Economy Improved"
Philippines,PHL,2022,0.35066264,0.00209596,"Economy Improved"
Philippines,PHL,2023,0.34504859,-0.00561405,"Economy Declined"
Philippines,PHL,2024,0.34861270,0.00356411,"Economy Improved"
Palau,PLW,2015,0.14493372,NULL,"First Year (No Previous Data)"
Palau,PLW,2016,0.14569462,0.00076090,"Economy Improved"
Palau,PLW,2017,0.14475401,-0.00094061,"Economy Declined"
Palau,PLW,2018,0.14449019,-0.00026382,"Economy Declined"
Palau,PLW,2019,0.14519373,0.00070354,"Economy Improved"
Palau,PLW,2020,0.14521285,0.00001912,"Economy Improved"
Palau,PLW,2021,0.14429901,-0.00091384,"Economy Declined"
Palau,PLW,2022,0.14057482,-0.00372419,"Economy Declined"
Palau,PLW,2023,0.14039511,-0.00017971,"Economy Declined"
Palau,PLW,2024,0.14444430,0.00404919,"Economy Improved"
"Papua New Guinea",PNG,2015,0.28404050,NULL,"First Year (No Previous Data)"
"Papua New Guinea",PNG,2016,0.28126331,-0.00277719,"Economy Declined"
"Papua New Guinea",PNG,2017,0.27720807,-0.00405524,"Economy Declined"
"Papua New Guinea",PNG,2018,0.26879759,-0.00841048,"Economy Declined"
"Papua New Guinea",PNG,2019,0.27997500,0.01117741,"Economy Improved"
"Papua New Guinea",PNG,2020,0.26192227,-0.01805273,"Economy Declined"
"Papua New Guinea",PNG,2021,0.26822357,0.00630130,"Economy Improved"
"Papua New Guinea",PNG,2022,0.28231509,0.01409152,"Economy Improved"
"Papua New Guinea",PNG,2023,0.27904864,-0.00326645,"Economy Declined"
"Papua New Guinea",PNG,2024,0.27967552,0.00062688,"Economy Improved"
Poland,POL,2015,0.35218603,NULL,"First Year (No Previous Data)"
Poland,POL,2016,0.35033191,-0.00185412,"Economy Declined"
Poland,POL,2017,0.35125915,0.00092724,"Economy Improved"
Poland,POL,2018,0.35338562,0.00212647,"Economy Improved"
Poland,POL,2019,0.34701144,-0.00637418,"Economy Declined"
Poland,POL,2020,0.32991293,-0.01709851,"Economy Declined"
Poland,POL,2021,0.34502921,0.01511628,"Economy Improved"
Poland,POL,2022,0.32855968,-0.01646953,"Economy Declined"
Poland,POL,2023,0.31159092,-0.01696876,"Economy Declined"
Poland,POL,2024,0.31940714,0.00781622,"Economy Improved"
"Pre-demographic dividend",PRE,2015,0.27690450,NULL,"First Year (No Previous Data)"
"Pre-demographic dividend",PRE,2016,0.27496908,-0.00193542,"Economy Declined"
"Pre-demographic dividend",PRE,2017,0.27318110,-0.00178798,"Economy Declined"
"Pre-demographic dividend",PRE,2018,0.27619768,0.00301658,"Economy Improved"
"Pre-demographic dividend",PRE,2019,0.27758082,0.00138314,"Economy Improved"
"Pre-demographic dividend",PRE,2020,0.26037964,-0.01720118,"Economy Declined"
"Pre-demographic dividend",PRE,2021,0.27496087,0.01458123,"Economy Improved"
"Pre-demographic dividend",PRE,2022,0.27858312,0.00362225,"Economy Improved"
"Pre-demographic dividend",PRE,2023,0.27406783,-0.00451529,"Economy Declined"
"Pre-demographic dividend",PRE,2024,0.27719249,0.00312466,"Economy Improved"
"Puerto Rico (US)",PRI,2015,0.12339064,NULL,"First Year (No Previous Data)"
"Puerto Rico (US)",PRI,2016,0.12290494,-0.00048570,"Economy Declined"
"Puerto Rico (US)",PRI,2017,0.11913499,-0.00376995,"Economy Declined"
"Puerto Rico (US)",PRI,2018,0.11573510,-0.00339989,"Economy Declined"
"Puerto Rico (US)",PRI,2019,0.12970473,0.01396963,"Economy Improved"
"Puerto Rico (US)",PRI,2020,0.11615141,-0.01355332,"Economy Declined"
"Puerto Rico (US)",PRI,2021,0.12672115,0.01056974,"Economy Improved"
"Puerto Rico (US)",PRI,2022,0.13266518,0.00594403,"Economy Improved"
"Puerto Rico (US)",PRI,2023,0.12750752,-0.00515766,"Economy Declined"
"Puerto Rico (US)",PRI,2024,0.13317400,0.00566648,"Economy Improved"
Portugal,PRT,2015,0.43905782,NULL,"First Year (No Previous Data)"
Portugal,PRT,2016,0.42768370,-0.01137412,"Economy Declined"
Portugal,PRT,2017,0.41849841,-0.00918529,"Economy Declined"
Portugal,PRT,2018,0.40970183,-0.00879658,"Economy Declined"
Portugal,PRT,2019,0.40422241,-0.00547942,"Economy Declined"
Portugal,PRT,2020,0.39410864,-0.01011377,"Economy Declined"
Portugal,PRT,2021,0.41809506,0.02398642,"Economy Improved"
Portugal,PRT,2022,0.40567438,-0.01242068,"Economy Declined"
Portugal,PRT,2023,0.38502879,-0.02064559,"Economy Declined"
Portugal,PRT,2024,0.37927939,-0.00574940,"Economy Declined"
Paraguay,PRY,2015,0.33323445,NULL,"First Year (No Previous Data)"
Paraguay,PRY,2016,0.33309559,-0.00013886,"Economy Declined"
Paraguay,PRY,2017,0.33425031,0.00115472,"Economy Improved"
Paraguay,PRY,2018,0.33522435,0.00097404,"Economy Improved"
Paraguay,PRY,2019,0.33179931,-0.00342504,"Economy Declined"
Paraguay,PRY,2020,0.33537370,0.00357439,"Economy Improved"
Paraguay,PRY,2021,0.34365336,0.00827966,"Economy Improved"
Paraguay,PRY,2022,0.33506411,-0.00858925,"Economy Declined"
Paraguay,PRY,2023,0.35006391,0.01499980,"Economy Improved"
Paraguay,PRY,2024,0.35585364,0.00578973,"Economy Improved"
"West Bank and Gaza",PSE,2015,0.32050778,NULL,"First Year (No Previous Data)"
"West Bank and Gaza",PSE,2016,0.33855961,0.01805183,"Economy Improved"
"West Bank and Gaza",PSE,2017,0.32852251,-0.01003710,"Economy Declined"
"West Bank and Gaza",PSE,2018,0.33260418,0.00408167,"Economy Improved"
"West Bank and Gaza",PSE,2019,0.33235096,-0.00025322,"Economy Declined"
"West Bank and Gaza",PSE,2020,0.31420250,-0.01814846,"Economy Declined"
"West Bank and Gaza",PSE,2021,0.34892743,0.03472493,"Economy Improved"
"West Bank and Gaza",PSE,2022,0.34172986,-0.00719757,"Economy Declined"
"West Bank and Gaza",PSE,2023,0.33128013,-0.01044973,"Economy Declined"
"West Bank and Gaza",PSE,2024,0.28109846,-0.05018167,"Economy Declined"
"Pacific island small states",PSS,2015,0.36802549,NULL,"First Year (No Previous Data)"
"Pacific island small states",PSS,2016,0.37253900,0.00451351,"Economy Improved"
"Pacific island small states",PSS,2017,0.37400827,0.00146927,"Economy Improved"
"Pacific island small states",PSS,2018,0.37477773,0.00076946,"Economy Improved"
"Pacific island small states",PSS,2019,0.37963848,0.00486075,"Economy Improved"
"Pacific island small states",PSS,2020,0.36947622,-0.01016226,"Economy Declined"
"Pacific island small states",PSS,2021,0.39239502,0.02291880,"Economy Improved"
"Pacific island small states",PSS,2022,0.40933653,0.01694151,"Economy Improved"
"Pacific island small states",PSS,2023,0.40001056,-0.00932597,"Economy Declined"
"Pacific island small states",PSS,2024,0.39533582,-0.00467474,"Economy Declined"
"Post-demographic dividend",PST,2015,0.47769501,NULL,"First Year (No Previous Data)"
"Post-demographic dividend",PST,2016,0.47937716,0.00168215,"Economy Improved"
"Post-demographic dividend",PST,2017,0.48485785,0.00548069,"Economy Improved"
"Post-demographic dividend",PST,2018,0.47638177,-0.00847608,"Economy Declined"
"Post-demographic dividend",PST,2019,0.48580500,0.00942323,"Economy Improved"
"Post-demographic dividend",PST,2020,0.49778459,0.01197959,"Economy Improved"
"Post-demographic dividend",PST,2021,0.51744293,0.01965834,"Economy Improved"
"Post-demographic dividend",PST,2022,0.48722666,-0.03021627,"Economy Declined"
"Post-demographic dividend",PST,2023,0.48508761,-0.00213905,"Economy Declined"
"Post-demographic dividend",PST,2024,0.49854732,0.01345971,"Economy Improved"
"French Polynesia",PYF,2015,0.12998227,NULL,"First Year (No Previous Data)"
"French Polynesia",PYF,2016,0.13113869,0.00115642,"Economy Improved"
"French Polynesia",PYF,2017,0.13574127,0.00460258,"Economy Improved"
"French Polynesia",PYF,2018,0.13000540,-0.00573587,"Economy Declined"
"French Polynesia",PYF,2019,0.13204071,0.00203531,"Economy Improved"
"French Polynesia",PYF,2020,0.10137229,-0.03066842,"Economy Declined"
"French Polynesia",PYF,2021,0.13361345,0.03224116,"Economy Improved"
"French Polynesia",PYF,2022,0.13261892,-0.00099453,"Economy Declined"
"French Polynesia",PYF,2023,0.13222573,-0.00039319,"Economy Declined"
"French Polynesia",PYF,2024,0.12843266,-0.00379307,"Economy Declined"
Qatar,QAT,2015,0.38732431,NULL,"First Year (No Previous Data)"
Qatar,QAT,2016,0.42561008,0.03828577,"Economy Improved"
Qatar,QAT,2017,0.43681710,0.01120702,"Economy Improved"
Qatar,QAT,2018,0.44813727,0.01132017,"Economy Improved"
Qatar,QAT,2019,0.45599274,0.00785547,"Economy Improved"
Qatar,QAT,2020,0.48562452,0.02963178,"Economy Improved"
Qatar,QAT,2021,0.51887096,0.03324644,"Economy Improved"
Qatar,QAT,2022,0.49448386,-0.02438710,"Economy Declined"
Qatar,QAT,2023,0.46911759,-0.02536627,"Economy Declined"
Qatar,QAT,2024,0.48807833,0.01896074,"Economy Improved"
Romania,ROU,2015,0.36987584,NULL,"First Year (No Previous Data)"
Romania,ROU,2016,0.36811080,-0.00176504,"Economy Declined"
Romania,ROU,2017,0.37924538,0.01113458,"Economy Improved"
Romania,ROU,2018,0.37044173,-0.00880365,"Economy Declined"
Romania,ROU,2019,0.36656240,-0.00387933,"Economy Declined"
Romania,ROU,2020,0.34861664,-0.01794576,"Economy Declined"
Romania,ROU,2021,0.37256003,0.02394339,"Economy Improved"
Romania,ROU,2022,0.36875693,-0.00380310,"Economy Declined"
Romania,ROU,2023,0.36147529,-0.00728164,"Economy Declined"
Romania,ROU,2024,0.35711348,-0.00436181,"Economy Declined"
"Russian Federation",RUS,2015,0.26062173,NULL,"First Year (No Previous Data)"
"Russian Federation",RUS,2016,0.26886373,0.00824200,"Economy Improved"
"Russian Federation",RUS,2017,0.27394153,0.00507780,"Economy Improved"
"Russian Federation",RUS,2018,0.27651402,0.00257249,"Economy Improved"
"Russian Federation",RUS,2019,0.27449522,-0.00201880,"Economy Declined"
"Russian Federation",RUS,2020,0.26369467,-0.01080055,"Economy Declined"
"Russian Federation",RUS,2021,0.28213455,0.01843988,"Economy Improved"
"Russian Federation",RUS,2022,0.26253196,-0.01960259,"Economy Declined"
"Russian Federation",RUS,2023,0.27830808,0.01577612,"Economy Improved"
"Russian Federation",RUS,2024,0.27793058,-0.00037750,"Economy Declined"
Rwanda,RWA,2015,0.35341775,NULL,"First Year (No Previous Data)"
Rwanda,RWA,2016,0.35029495,-0.00312280,"Economy Declined"
Rwanda,RWA,2017,0.34925771,-0.00103724,"Economy Declined"
Rwanda,RWA,2018,0.35322158,0.00396387,"Economy Improved"
Rwanda,RWA,2019,0.35874506,0.00552348,"Economy Improved"
Rwanda,RWA,2020,0.33724295,-0.02150211,"Economy Declined"
Rwanda,RWA,2021,0.36993375,0.03269080,"Economy Improved"
Rwanda,RWA,2022,0.36796346,-0.00197029,"Economy Declined"
Rwanda,RWA,2023,0.36289332,-0.00507014,"Economy Declined"
Rwanda,RWA,2024,0.36194539,-0.00094793,"Economy Declined"
"South Asia",SAS,2015,0.28709337,NULL,"First Year (No Previous Data)"
"South Asia",SAS,2016,0.28784803,0.00075466,"Economy Improved"
"South Asia",SAS,2017,0.28521426,-0.00263377,"Economy Declined"
"South Asia",SAS,2018,0.28462196,-0.00059230,"Economy Declined"
"South Asia",SAS,2019,0.27918770,-0.00543426,"Economy Declined"
"South Asia",SAS,2020,0.25741081,-0.02177689,"Economy Declined"
"South Asia",SAS,2021,0.29046818,0.03305737,"Economy Improved"
"South Asia",SAS,2022,0.28479200,-0.00567618,"Economy Declined"
"South Asia",SAS,2023,0.28835901,0.00356701,"Economy Improved"
"South Asia",SAS,2024,0.28410279,-0.00425622,"Economy Declined"
"Saudi Arabia",SAU,2015,0.28142751,NULL,"First Year (No Previous Data)"
"Saudi Arabia",SAU,2016,0.27426411,-0.00716340,"Economy Declined"
"Saudi Arabia",SAU,2017,0.27416263,-0.00010148,"Economy Declined"
"Saudi Arabia",SAU,2018,0.27764218,0.00347955,"Economy Improved"
"Saudi Arabia",SAU,2019,0.27538732,-0.00225486,"Economy Declined"
"Saudi Arabia",SAU,2020,0.26103871,-0.01434861,"Economy Declined"
"Saudi Arabia",SAU,2021,0.28502587,0.02398716,"Economy Improved"
"Saudi Arabia",SAU,2022,0.29792589,0.01290002,"Economy Improved"
"Saudi Arabia",SAU,2023,0.27147414,-0.02645175,"Economy Declined"
"Saudi Arabia",SAU,2024,0.27509562,0.00362148,"Economy Improved"
Sudan,SDN,2015,0.13023668,NULL,"First Year (No Previous Data)"
Sudan,SDN,2016,0.13384473,0.00360805,"Economy Improved"
Sudan,SDN,2017,0.12746126,-0.00638347,"Economy Declined"
Sudan,SDN,2018,0.11962069,-0.00784057,"Economy Declined"
Sudan,SDN,2019,0.12077712,0.00115643,"Economy Improved"
Sudan,SDN,2020,0.11742348,-0.00335364,"Economy Declined"
Sudan,SDN,2021,0.12149410,0.00407062,"Economy Improved"
Sudan,SDN,2022,0.12359880,0.00210470,"Economy Improved"
Sudan,SDN,2023,0.05775191,-0.06584689,"Economy Declined"
Sudan,SDN,2024,0.09353172,0.03577981,"Economy Improved"
Senegal,SEN,2015,0.31966845,NULL,"First Year (No Previous Data)"
Senegal,SEN,2016,0.32008160,0.00041315,"Economy Improved"
Senegal,SEN,2017,0.32494517,0.00486357,"Economy Improved"
Senegal,SEN,2018,0.32234371,-0.00260146,"Economy Declined"
Senegal,SEN,2019,0.31810385,-0.00423986,"Economy Declined"
Senegal,SEN,2020,0.30994693,-0.00815692,"Economy Declined"
Senegal,SEN,2021,0.32294204,0.01299511,"Economy Improved"
Senegal,SEN,2022,0.31705503,-0.00588701,"Economy Declined"
Senegal,SEN,2023,0.31841324,0.00135821,"Economy Improved"
Senegal,SEN,2024,0.32141627,0.00300303,"Economy Improved"
Singapore,SGP,2015,0.27820723,NULL,"First Year (No Previous Data)"
