country_name,country_code,year,financial_normalized_final,indicator_status
Bolivia,BOL,2017,0.34258443,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Bolivia,BOL,2018,0.34570202,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Bolivia,BOL,2019,0.34662072,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Bolivia,BOL,2020,0.33448095,"GDP: Weak Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Bolivia,BOL,2021,0.37795334,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Bolivia,BOL,2022,0.36318324,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Bolivia,BOL,2023,0.35617762,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Bolivia,BOL,2024,0.34541560,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Bosnia and Herzegovina",BIH,2015,0.41103847,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"Bosnia and Herzegovina",BIH,2016,0.40828436,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Bosnia and Herzegovina",BIH,2017,0.40939801,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
"Bosnia and Herzegovina",BIH,2018,0.41121026,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Bosnia and Herzegovina",BIH,2019,0.41029716,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Bosnia and Herzegovina",BIH,2020,0.39529248,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable"
"Bosnia and Herzegovina",BIH,2021,0.41763817,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Bosnia and Herzegovina",BIH,2022,0.40541473,"GDP: Growing Economy | Interest Rate: Normal Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Bosnia and Herzegovina",BIH,2023,0.39671572,"Inflation: Price Stable | Interest Rate: Normal Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Bosnia and Herzegovina",BIH,2024,0.39810317,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Botswana,BWA,2015,0.35771912,"GDP: Weak Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak | Interest Rate: High Cost"
Botswana,BWA,2016,0.39078246,"Interest Rate: Normal Cost | Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Botswana,BWA,2017,0.36868135,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Botswana,BWA,2018,0.37397901,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost"
Botswana,BWA,2019,0.37385528,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Botswana,BWA,2020,0.35774162,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Weak Economy"
Botswana,BWA,2021,0.40113236,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | Interest Rate: Normal Cost"
Botswana,BWA,2022,0.38340006,"Inflation: Price Stable | Interest Rate: Normal Cost | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
Botswana,BWA,2023,0.36624421,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Botswana,BWA,2024,0.35862566,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable"
Brazil,BRA,2015,0.36645531,"Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Brazil,BRA,2016,0.35248484,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Brazil,BRA,2017,0.36012973,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Brazil,BRA,2018,0.37239866,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Brazil,BRA,2019,0.37612255,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Brazil,BRA,2020,0.38696399,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost"
Brazil,BRA,2021,0.41113234,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Brazil,BRA,2022,0.39333704,"Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak"
Brazil,BRA,2023,0.38660460,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost"
Brazil,BRA,2024,0.39566199,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Brunei Darussalam",BRN,2015,0.34853512,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"Brunei Darussalam",BRN,2016,0.36180511,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Brunei Darussalam",BRN,2017,0.38277311,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
"Brunei Darussalam",BRN,2018,0.37737803,"Inflation: Price Stable | Interest Rate: Normal Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Brunei Darussalam",BRN,2019,0.37278024,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Brunei Darussalam",BRN,2020,0.36018617,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
"Brunei Darussalam",BRN,2021,0.38127121,"Inflation: Price Stable | Interest Rate: Normal Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Brunei Darussalam",BRN,2022,0.38147579,"GDP: Growing Economy | Interest Rate: Normal Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Brunei Darussalam",BRN,2023,0.35391545,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Brunei Darussalam",BRN,2024,0.37666661,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Bulgaria,BGR,2015,0.40411918,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak | Interest Rate: High Cost"
Bulgaria,BGR,2016,0.40129692,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Bulgaria,BGR,2017,0.39924997,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Bulgaria,BGR,2018,0.39891464,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost"
Bulgaria,BGR,2019,0.40284655,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Bulgaria,BGR,2020,0.38863704,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost"
Bulgaria,BGR,2021,0.41208066,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | Interest Rate: Normal Cost"
Bulgaria,BGR,2022,0.40332021,"Interest Rate: Normal Cost | Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Bulgaria,BGR,2023,0.39228612,"Inflation: Price Stable | Interest Rate: Normal Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Bulgaria,BGR,2024,0.40033059,"GDP: Growing Economy | Interest Rate: Normal Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Burkina Faso",BFA,2015,0.31059844,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"Burkina Faso",BFA,2016,0.31650777,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Burkina Faso",BFA,2017,0.31893184,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Burkina Faso",BFA,2018,0.31929333,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Burkina Faso",BFA,2019,0.32132508,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Burkina Faso",BFA,2020,0.31084787,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Burkina Faso",BFA,2021,0.32271381,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Burkina Faso",BFA,2022,0.30941930,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Burkina Faso",BFA,2023,0.31813494,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Burkina Faso",BFA,2024,0.31429161,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Burundi,BDI,2015,0.26807268,"Inflation: Price Stable | GDP: Growing Economy"
Burundi,BDI,2016,0.27639130,"GDP: Growing Economy | Inflation: Price Stable"
Burundi,BDI,2017,0.27383744,"Inflation: Price Stable | GDP: Growing Economy"
Burundi,BDI,2018,0.28454116,"GDP: Growing Economy | Inflation: Price Stable"
Burundi,BDI,2019,0.28169525,"Inflation: Price Stable | GDP: Growing Economy"
Burundi,BDI,2020,0.26903421,"GDP: Growing Economy | Inflation: Price Stable"
Burundi,BDI,2021,0.27539791,"Inflation: Price Stable | GDP: Growing Economy"
Burundi,BDI,2022,0.26929354,"GDP: Growing Economy | Inflation: Price Stable"
Burundi,BDI,2023,0.26833208,"Inflation: Price Stable | GDP: Growing Economy"
Burundi,BDI,2024,0.27289442,"GDP: Growing Economy | Inflation: Price Stable"
"Cabo Verde",CPV,2015,0.32067464,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"Cabo Verde",CPV,2016,0.32999967,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
"Cabo Verde",CPV,2017,0.32944175,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
"Cabo Verde",CPV,2018,0.32843376,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"Cabo Verde",CPV,2019,0.33450950,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
"Cabo Verde",CPV,2020,0.27119785,"Inflation: Price Stable | GDP: Weak Economy | Interest Rate: High Cost"
"Cabo Verde",CPV,2021,0.33702514,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"Cabo Verde",CPV,2022,0.36077920,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"Cabo Verde",CPV,2023,0.33358399,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"Cabo Verde",CPV,2024,0.33791573,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Cambodia,KHM,2015,0.36088575,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Cambodia,KHM,2016,0.37036218,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Cambodia,KHM,2017,0.37628806,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Cambodia,KHM,2018,0.38984880,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Cambodia,KHM,2019,0.40288732,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Cambodia,KHM,2020,0.40323364,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Cambodia,KHM,2021,0.44411802,"GDP: Growing Economy | Private Credit: Average | Private Credit: Average | Inflation: Price Stable"
Cambodia,KHM,2022,0.46336919,"Private Credit: Average | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Average"
Cambodia,KHM,2023,0.46053189,"GDP: Growing Economy | Private Credit: Average | Private Credit: Average | Inflation: Price Stable"
Cambodia,KHM,2024,0.45557910,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Average | Private Credit: Average"
Cameroon,CMR,2015,0.28320525,"Inflation: Price Stable | GDP: Growing Economy"
Cameroon,CMR,2016,0.28128379,"GDP: Growing Economy | Inflation: Price Stable"
Cameroon,CMR,2017,0.27905889,"Inflation: Price Stable | GDP: Growing Economy"
Cameroon,CMR,2018,0.27986587,"GDP: Growing Economy | Inflation: Price Stable"
Cameroon,CMR,2019,0.27822804,"Inflation: Price Stable | GDP: Growing Economy"
Cameroon,CMR,2020,0.27078448,"GDP: Growing Economy | Inflation: Price Stable"
Cameroon,CMR,2021,0.27797307,"Inflation: Price Stable | GDP: Growing Economy"
Cameroon,CMR,2022,0.27737641,"GDP: Growing Economy | Inflation: Price Stable"
Cameroon,CMR,2023,0.27604233,"Inflation: Price Stable | GDP: Growing Economy"
Cameroon,CMR,2024,0.27752525,"GDP: Growing Economy | Inflation: Price Stable"
Canada,CAN,2015,0.27218739,"GDP: Growing Economy | Inflation: Price Stable"
Canada,CAN,2016,0.27297469,"Inflation: Price Stable | GDP: Growing Economy"
Canada,CAN,2017,0.27751227,"GDP: Growing Economy | Inflation: Price Stable"
Canada,CAN,2018,0.27658536,"Inflation: Price Stable | GDP: Growing Economy"
Canada,CAN,2019,0.27478805,"GDP: Growing Economy | Inflation: Price Stable"
Canada,CAN,2020,0.25918403,"Inflation: Price Stable | GDP: Weak Economy"
Canada,CAN,2021,0.28357754,"GDP: Growing Economy | Inflation: Price Stable"
Canada,CAN,2022,0.27820690,"Inflation: Price Stable | GDP: Growing Economy"
Canada,CAN,2023,0.27317121,"GDP: Growing Economy | Inflation: Price Stable"
Canada,CAN,2024,0.27379100,"Inflation: Price Stable | GDP: Growing Economy"
"Caribbean small states",CSS,2015,0.32762261,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
"Caribbean small states",CSS,2016,0.32285689,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Caribbean small states",CSS,2017,0.32462333,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Caribbean small states",CSS,2018,0.32932979,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Caribbean small states",CSS,2019,0.32998431,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Caribbean small states",CSS,2020,0.31629808,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Weak Economy"
"Caribbean small states",CSS,2021,0.34187769,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Caribbean small states",CSS,2022,0.35000980,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Caribbean small states",CSS,2023,0.33999656,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Caribbean small states",CSS,2024,0.34356145,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Central African Republic",CAF,2015,0.28061857,"Inflation: Price Stable | GDP: Growing Economy"
"Central African Republic",CAF,2016,0.28020946,"GDP: Growing Economy | Inflation: Price Stable"
"Central African Republic",CAF,2017,0.27999505,"Inflation: Price Stable | GDP: Growing Economy"
"Central African Republic",CAF,2018,0.27926621,"GDP: Growing Economy | Inflation: Price Stable"
"Central African Republic",CAF,2019,0.27725739,"Inflation: Price Stable | GDP: Growing Economy"
"Central African Republic",CAF,2020,0.27254383,"GDP: Growing Economy | Inflation: Price Stable"
"Central African Republic",CAF,2021,0.27175384,"Inflation: Price Stable | GDP: Growing Economy"
"Central African Republic",CAF,2022,0.27002331,"GDP: Growing Economy | Inflation: Price Stable"
"Central African Republic",CAF,2023,0.27159566,"Inflation: Price Stable | GDP: Growing Economy"
"Central African Republic",CAF,2024,0.27401949,"GDP: Growing Economy | Inflation: Price Stable"
"Central Europe and the Baltics",CEB,2015,0.34334784,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Central Europe and the Baltics",CEB,2016,0.34048102,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Central Europe and the Baltics",CEB,2017,0.34280397,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Central Europe and the Baltics",CEB,2018,0.34160016,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Central Europe and the Baltics",CEB,2019,0.33785991,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Central Europe and the Baltics",CEB,2020,0.32293244,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Central Europe and the Baltics",CEB,2021,0.34260760,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
